idx,sentence,label
4028,"During cytotoxic chemotherapy + RT, cisplatin/etoposide is recommended (category 1).",SCLC
3675,"Diagnosis and Nd
YAG laser treatment.",NSCLC
4229,"Int J Radiat Oncol Biol 
Phys 2011;81:e21e27.PRINCIPLES OF RADIATION THERAPY  REFERENCES
SCLF
7 OF 7PLEASE NOTE",SCLC
3846,"Soon YY, Stockler MR, Askie LM, Boyer MJ.",NSCLC
3512,"Randomized phase III trial of maintenance bevacizumab with or without pemetrexed after first 
line induction with bevacizumab, cisplatin, and pemetrexed in advanced nonsquamous non small cell lung cancer: AVAPERL (MO22089).",NSCLC
2136,"Although entrectinib has better CNS penetration than 
crizotinib, it is more toxic.357  
Repotrectinib is a nextgeneration ROS1, TRK, and ALK TKI  that is 
approved by the FDA for the treatment of adults with locally advanced or metastatic ROS1 positive NSCLC.",NSCLC
1466,"472,484 490 A secondary analysis of 
the RTOG 0617 randomized trial reported that 2 year overall survival, 
PFS, local failure, and distant metastasis free survival were not 
significantly different for IMRT when compared with older  3Dconformal 
RT (3D CRT) technique despite higher tumor burden in patients treated 
with IMRT .",NSCLC
1921,"Therefore, pathologic confirmation of a malignant 
effusion by using thoracentesis or pericardiocentesis is recommended.",NSCLC
478,"Patients with clinical stage IB or greater, or highrisk factors, should be referred to medical oncology for evaluation.",NSCLC
4726,"Tolvaptan, a selective oral 
vasopressin V2 receptor antagonist, for hyponatremia.",SCLC
1859,"When using CT 
scans, node positivity is based on the size of the lymph nodes.",NSCLC
28,"Patients should be evaluated in a multidisciplinary setting; ie, surgery, radiation oncology, medical oncology (interventional pulmonology and/or 
interventional oncology  radiology as needed ).",NSCLC
3431,"Comparison of survival and 
hospitalization rates between Medicare patients with advanced NSCLC 
treated with bevacizumab carboplatin paclitaxel and carboplatin paclitaxel: 
a retrospective cohort study.",NSCLC
1861,"To address this issue, Arita et al specifically examined lung cancer metastases in normal size mediastinal lymph nodes in 90 patients 
and found an incidence of 16% (14/90) false negative chest CT scans with 
histologic identification of occult N2 or N3 disease.",NSCLC
2134,"In the larger ROS1  population (n = 
134), grade 3 to 4 AEs were seen in 34% of patients.",NSCLC
4689,"Limited stage small cell lung cancer: 
current chemoradiotherapy treatment paradigms.",SCLC
4257,"Prophylactic cranial irradiation after definitive chemoradiotherapy for limited stage small cell lung cancer: Do all patients 
benefit?",SCLC
4117,"Retrospective and randomized phase II studies from Norway and Canada suggest that similarly accelerated doses of 4042 Gy in 3 weeks 
but given in oncedaily fractionation produce similar outcomes as 45 Gy in 3 weeks in BID fractionation, though regional practice between 
daily and twice daily fractionation has diverged between those countries after subsequent experience.21,22,23
If using oncedaily conventionally fractionated RT, higher doses of 6670 Gy are preferred.",SCLC
1754,"Subsequent Therapy  
CheckMate 057, a phase 3 randomized trial, compared nivolumab versus 
docetaxel as subsequent therapy for patients with metastatic 
nonsquamous NSCLC and disease progression  on or after first line 
chemotherapy.358 Median overall survival was 12.2 months (95% CI, 9.7
15.0) for patients receiving nivolumab compared with 9.4 months (95% CI, 
8.110.7) for docetaxel (HR, 0.73; 95% CI, 0.59 0.89; P = .002).358",NSCLC
2787,In what state is this art?,NSCLC
2626,"Mutations of the BRAF gene in 
human cancer.",NSCLC
979,"A spectrum of genomic alterations involving ERBB2  have been identified in multiple tumor types, including mutations and amplifications, 
and less commonly, other alterations.",NSCLC
4656,"Conflicting data from a randomized phase 3 trial in Japan  
found that median overall survival is not improved in patients receiving PCI 
compared with  MRI surveillance  (11.6 months ; 95% CI, 9.5 13 vs. 13.7 
months ; 95% CI, 10.2 16.4) (HR, 1.27; 95% CI, 0.96 1.68; P = .094).293",SCLC
4170,Int J Radiat Oncol Biol Phys 2012;82:e9197.,SCLC
2309,"Alberg AJ, Brock MV, Ford JG, et al. Epidemiology of lung cancer: 
Diagnosis and management of lung cancer, 3rd ed: American College of 
Chest Physicians evidence based clinical practice guidelines.",NSCLC
669,"Int J Radiat Oncol 
Biol Phys 2007;68:103110.",NSCLC
2957,"Am J Clin Oncol 
2012;35:302 306.",NSCLC
516,"The management of patients with 
stage IIIA nonsmall cell lung cancer with N2 mediastinal node involvement.",NSCLC
3265,"Stereotactic radiosurgery plus 
whole brain radiation therapy vs stereotactic radiosurgery alone for 
treatment of brain metastases: a randomized controlled trial.",NSCLC
3823,"N 
Engl J Med 2023;389:1839 1850.",NSCLC
3955,"If brain metastases progress while on systemic therapy, it is recommended that brain RT is initiated before completion of systemic therapy.",SCLC
4867,"Randomized phase III 
intergroup trial of etoposide and cisplatin with or without paclitaxel and 
granulocyte colony stimulating factor in patients with extensive stage 
small cell lung cancer: Cancer and Leuk emia Group B Trial 9732.",SCLC
3840,"Vinorelbine plus gemcitabine followed by docetaxel versus carboplatin plus paclitaxel in 
patients with advanced non small cell lung cancer: a randomised, open
label, phase III study.",NSCLC
2424,"J Thorac 
Dis 2013;5 Suppl 5:S524 539.",NSCLC
2377,N Engl J Med 2011;365:395 409.,NSCLC
527,"Eur J Cardiothorac 
Surg 2009;36:433439.
13 Bueno R, Richards WG, Swanson SJ, et al.",NSCLC
4756,"Rudin CM, Brambilla E, Faivre Finn C, Sage J. Small cell lung cancer.",SCLC
3226,"Fleckenstein J, Petroff A, Schafers HJ, et al. Long term outcomes in 
radically treated synchronous vs. metachronous oligometastatic non 
small cell lung cancer.",NSCLC
1618,"Durvalumab did not compromise 
patient reported outcomes.787 An updated analysis of this trial reported 
that overall survival was increased after durvalumab consolidation (47.5 
months; 95% CI, 38.4 52.6) compared with placebo (29.1 months; 95% 
CI, 22.1 35.1) ( stratified HR for death,  0.72; 95% CI, 0.",NSCLC
4433,"Brain MRI (preferred) or CT with contrast is 
recommended to be repeated after every 2 cycles of systemic therapy until 
brain RT is initiated or systemic therapy is completed, whichever is first.",SCLC
1360,"Broad genomic profiling may 
also help determine eligibility for certain molecularly driven clinical trials.",NSCLC
1097,"Efficacy of larotrectinib in TRK fusionpositive cancers in adults and 
children.",NSCLC
4341,"The classic and distinctive 
histology on hematoxylin and eosin (H&E) , including small blue cells with 
scant cytoplasm, high nuclear/cytoplasmic ratio , fine granular nuclear 
chromatin, and absent or inconspicuous nucleoli , may be sufficient for 
identifying SCLC in good quality histologic samples.26,39",SCLC
3947,"For patients receiving systemic therapy alone or sequential systemic therapy followed by RT, 
response assessment by C/A/P  CT with contrast is recommended after every 2 cycles of systemic therapy and at completion of therapy (SCL6).",SCLC
1725,"Nivolumab  either with or without 
ipilimumab should also be permanently discontinued for patients with 
severe or life threatening pneumonitis or myocarditis and should be 
discontinued for other severe or life threatening immune mediated 
adverse events when indicated (see prescribing information).",NSCLC
4741,"Expression of squamous cell 
carcinoma markers and adenocarcinoma markers in primary pulmonary 
neuroendocrine carcinomas.",SCLC
1088,"Brigatinib in patients with crizotinib refractory anaplastic lymphoma 
kinase positive non small cell lung cancer: a randomized, multicenter phase II trial.",NSCLC
632,"Toxicity and survival after intensitymodulated proton therapy versus passive 
scattering proton therapy for NSCLC.",NSCLC
3161,"Emergence of stereotactic body 
radiation therapy and its impact on current and future clinical practice.",NSCLC
3650,"Efficacy of platinum based adjuvant 
chemotherapy in T2aN0 stage IB non small cell lung cancer.",NSCLC
4327,"Most studies do not report how sex and gender 
data are collecte d and use these terms interchangeably or inconsistently.",SCLC
1503,"survival.471,595,597,606 A 
combined analysis of two  randomized trials (that individually did not 
complete accrual) compared SABR to lobectomy , with 3 year overall 
survival of 95% and 79%, respectively .606",NSCLC
5043,"Role of radiation therapy in 
the combined modality treatment of patients with extensive disease small 
cell lung cancer: A randomized study.",SCLC
1537,"In patients with stage II disease 
receiving postoperative chemotherapy, median survival was 6.8 versus 3.6 
years in those who were only observed.",NSCLC
655,"Stereotactic body radiotherapy (SBRT) for operable stage I nonsmallcell lung 
cancer: can SBRT be comparable to surgery?",NSCLC
1364,"For example, some NGS platforms can detect both 
mutations and gene fusions, as well as copy number variation, but they 
are not uniformly present in all NGS assays being conducted either 
commercially or in institutional laboratories.",NSCLC
567,"Tissue heterogeneity correction and accurate dose calculation algorithms are recommended that account for buildup and lateral electron 
scatter effects in heterogeneous density tissues.",NSCLC
4842,"First line atezolizumab plus 
chemotherapy in extensive stage small cell lung cancer.",SCLC
1602,"The 3 year local recurrence only rates were 9.5% and 
18.3%, respectively (Fine Gray HR, 0.55; Gray test  P = .04).",NSCLC
2266,"The panel added a caveat that the 
benefit of adjuvant pembrolizumab is unclear for patients with PD L1 
levels less than 1%.",NSCLC
1413,"MET ex14 
skipping mutations occur in 3% to 4% of patients with adenocarcinoma NSCLC and 1% to 2% of patients with other NSCLC histologies.",NSCLC
2665,"Clinical Cohort Analysis of Germline EGFR T790M Demonstrates Penetrance Across Ethnicities and 
Races, Sexes, and Ages.",NSCLC
5042,Clin Lung Cancer 2017;18:675 681 e671.,SCLC
4789,"Schneider BJ, Saxena A, Downey RJ.",SCLC
3659,"Does the method of radiologic 
surveillance affect survival after resection of stage I non small cell lung 
cancer?",NSCLC
2615,Arch Pathol Lab Med 2012;136:796 803.,NSCLC
443,"Primary pulmonary adenocarcinoma:
In patients for whom the primary origin of the carcinoma is uncertain, an appropriate panel o f IHC stains is recommended to assess for 
metastatic carcinoma to the lung.",NSCLC
4866,"Carboplatin and etoposide with or 
without palifosfamide in untreated extensive stage small cell lung cancer: 
A multicenter, adaptive, randomized phase III study (MATISSE).",SCLC
158,"For patients undergoing EBUS/endoscopic ultrasound (EUS) staging, this most commonly should be a separate procedure to allow 
for pathologic evaluation.",NSCLC
2258,"The NSCLC Panel recommends the following subsequent therapy options 
for patients with metastatic NSCLC, depending on which agents have not 
previously been given: 1) atezolizumab, nivolumab, or pembrolizumab  if 
none has been previously given (all are category 1, preferred ); 2) 
docetaxel (± ramucirumab ); 3) gemcitabine; 4) albumin bound paclitaxel; 
or 5) pemetrexed (nonsquamous only).",NSCLC
5032,"Int J Radiat Oncol 
Biol Phys 2011;81:1442 1457.",SCLC
2332,IARC Monogr Eval Carcinog Risks Hum 2012;100:11 465.,NSCLC
1967,"Palliation of symptoms throughout the 
disease course can be achieved with external beam RT for distant 
metastases with localized symptoms, diffuse brain metastases, or bone 
metastases (bisphosphonate or denosumab therapy can be 
considered).",NSCLC
4952,"Randomized phase 3 
study of the anti disialoganglioside antibody dinutuximab and irinotecan vs 
irinotecan or topotecan for second line treatment of small cell lung cancer.",SCLC
2190,"The data from  GEOMETRY 
also suggest that capmatinib is  effective for patients with brain 
metastases.170,1107 Among patients with brain metastases, a response to 
capmatinib was reported in 54%; 4 patients had a complete response in 
the brain.",NSCLC
1407,"Approximately 25% of patients with adenocarcinomas in a North American 
population have KRAS mutations; KRAS is the most common mutation in 
this population.",NSCLC
1386,"Most patients with the common EGFR  mutations have adenocarcinoma 
histology  and either have never smoked cigarettes or previously lightly 
smoked .",NSCLC
4351,"Any presence of NSCLC 
histolog y (no minimal percentage)  results in a classification of combined 
SCLC.",SCLC
2548,"Multi institutional 
Oncogenic Driver Mutation Analysis in Lung Adenocarcinoma: The Lung 
Cancer Mutation Consortium Experience.",NSCLC
